port_number,port_name,port_country,latitude,longitude
11776,Eemshaven,Netherlands,53.27,6.50
11777,Delfzijl,Netherlands,53.20,6.56
11778,Harlingen,Netherlands,53.11,5.25
11779,Den Helder,Netherlands,52.58,4.47
11780,Ijmuiden,Netherlands,52.28,4.35
11781,Zaandam,Netherlands,52.26,4.50
11782,Amsterdam,Netherlands,52.22,4.54
11783,Scheveningen,Netherlands,52.60,4.16
11784,Hoek Van Holland,Netherlands,51.57,4.80
11785,Europoort,Netherlands,51.57,4.70
11786,Maassluis,Netherlands,51.55,4.15
11787,Vlaardingen,Netherlands,51.54,4.21
11788,Schiedam,Netherlands,51.54,4.24
11789,Rotterdam,Netherlands,51.54,4.29
11790,Dordrecht,Netherlands,51.49,4.39
11791,Vlissingen,Netherlands,51.27,3.36
11792,Hansweert,Netherlands,51.27,4.00
11793,Terneuzen,Netherlands,51.21,3.49
11794,Antwerpen,Belgium,51.13,4.24
11795,Bruxelles,Belgium,50.52,4.21
11796,Ghent,Belgium,51.40,3.44
11797,Zeebrugge,Belgium,51.20,3.12
11798,Bruges,Belgium,51.14,3.13
11799,Oostende,Belgium,51.14,2.55
11800,Nieuwpoort,Belgium,51.80,2.45
11801,Whitstable,United Kingdom,51.22,1.20
11802,Sheerness,United Kingdom,51.27,0.45
11803,Isle Of Grain,United Kingdom,51.26,0.42
11804,Thamesport,United Kingdom,51.26,0.42
11805,Chatham Docks,United Kingdom,51.24,0.33
11806,Gravesend,United Kingdom,51.27,0.22
11807,Tilbury,United Kingdom,51.28,0.20
11808,London,United Kingdom,51.30,-0.50
11809,Colchester,United Kingdom,51.53,0.55
11810,Harwich,United Kingdom,51.57,1.17
11811,Ipswich,United Kingdom,52.30,1.10
11812,Felixstowe,United Kingdom,51.57,1.19
11813,Lowestoft,United Kingdom,52.29,1.45
11814,Great Yarmouth,United Kingdom,52.37,1.44
11815,Wisbech,United Kingdom,52.40,0.90
11816,King'S Lynn,United Kingdom,52.45,0.24
11817,Boston,United Kingdom,52.58,-0.10
11818,Grimsby,United Kingdom,53.35,-0.40
11819,Immingham,United Kingdom,53.38,-0.12
11820,Kingston Upon Hull,United Kingdom,53.45,-0.17
11821,Howdendyke,United Kingdom,53.44,-0.53
11822,New Holland,United Kingdom,53.42,-0.22
11823,Goole,United Kingdom,53.42,-0.50
11824,Bridlington,United Kingdom,54.50,-0.11
11825,Scarborough,United Kingdom,54.17,-0.24
11826,Whitby,United Kingdom,54.29,-0.37
11827,Teesport,United Kingdom,54.39,-1.80
11828,Hartlepool,United Kingdom,54.42,-1.11
11829,Seaham,United Kingdom,54.50,-1.19
11830,Sunderland,United Kingdom,54.55,-1.22
11831,Tynemouth,United Kingdom,55.00,-1.24
11832,Blyth,United Kingdom,55.70,-1.30
11833,Warkworth Harbour,United Kingdom,55.20,-1.35
11834,Berwick-Upon-Tweed,United Kingdom,55.46,-2.00
11835,Eyemouth,United Kingdom,55.52,-2.50
11836,Dunbar,United Kingdom,56.00,-2.31
11837,Bird Port,United Kingdom,51.34,-2.58
11838,Leith,United Kingdom,55.59,-3.11
11839,Granton,United Kingdom,55.59,-3.13
11840,Braefoot Bay Terminal,United Kingdom,56.20,-3.19
11841,Hound Point Terminal,United Kingdom,56.00,-3.22
11842,Rosyth,United Kingdom,56.10,-3.26
11843,Grangemouth,United Kingdom,56.10,-3.43
11844,Burntisland,United Kingdom,56.30,-3.14
11845,Methil,United Kingdom,56.11,-3.00
11846,Dundee,United Kingdom,56.28,-2.57
11847,Perth,United Kingdom,56.24,-3.27
11848,Montrose,United Kingdom,56.42,-2.28
11849,Aberdeen,United Kingdom,57.90,-2.50
11850,Peterhead,United Kingdom,57.30,-1.47
11851,Fraserburgh Harbor,United Kingdom,57.41,-2.00
11852,Macduff,United Kingdom,57.40,-2.30
11853,Buckie Harbor,United Kingdom,57.41,-2.58
11854,Lossiemouth,United Kingdom,57.43,-3.17
11855,Burghead,United Kingdom,57.42,-3.30
11856,Inverness,United Kingdom,57.29,-4.14
11857,Cromarty,United Kingdom,57.41,-4.20
11858,Invergordon,United Kingdom,57.41,-4.10
11859,Portmahomack Harbor,United Kingdom,57.50,-3.50
11860,Helmsdale Harbor,United Kingdom,58.70,-3.39
11861,Wick,United Kingdom,58.26,-3.50
11862,Pierowall,United Kingdom,59.18,-2.59
11863,Kettletoft,United Kingdom,59.14,-2.36
11864,Whitehall,United Kingdom,59.80,-2.36
11865,Kirkwall,United Kingdom,58.59,-2.58
11866,Stromness,United Kingdom,58.58,-3.18
11867,South Ness,United Kingdom,58.48,-3.12
11868,St Margarets Hope,United Kingdom,58.50,-2.57
11869,Lyness,United Kingdom,58.50,-3.12
11870,Scapa Bay,United Kingdom,58.57,-2.59
11871,Scalloway,United Kingdom,60.80,-1.17
11872,Lerwick,United Kingdom,60.90,-1.90
11873,Sullom Voe,United Kingdom,60.28,-1.18
11874,Vagur,Faroe Islands,61.29,-6.48
11875,Tvoroyri,Faroe Islands,61.33,-6.48
11876,Torshavn,Faroe Islands,62.00,-6.45
11877,Kongshavn,Faroe Islands,62.70,-6.44
11878,Runavik,Faroe Islands,62.70,-6.43
11879,Vestmanna,Faroe Islands,62.90,-7.10
11880,Sorvagur,Faroe Islands,62.50,-7.15
11881,Fuglafjordur,Faroe Islands,62.15,-6.48
11882,Klaksvik,Faroe Islands,62.14,-6.35
11883,Scrabster Harbor,United Kingdom,58.37,-3.33
11884,Ullapool,United Kingdom,57.54,-5.90
11885,Aultbea,United Kingdom,57.50,-5.35
11886,Gairloch,United Kingdom,57.43,-5.41
11887,Plockton,United Kingdom,57.20,-5.39
11888,Kyle Of Lochalsh,United Kingdom,57.17,-5.43
11889,Kyleakin,United Kingdom,57.16,-5.44
11890,Broadford Bay,United Kingdom,57.15,-5.53
11891,Portree Harbor,United Kingdom,57.25,-6.12
11892,Uig,United Kingdom,57.35,-6.21
11893,Lochmaddy,United Kingdom,57.36,-7.10
11894,Castle Bay,United Kingdom,56.57,-7.29
11895,Lochboisdale,United Kingdom,57.90,-7.18
11896,Stornoway Harbor,United Kingdom,58.11,-6.22
11897,Tarbert,United Kingdom,57.54,-6.49
11898,Ornsay,United Kingdom,57.90,-5.48
11899,Mallaig,United Kingdom,57.00,-5.49
11900,Tobermory,United Kingdom,56.37,-6.40
11901,Kilkeel,United Kingdom,54.30,-5.59
11902,Lochaline,United Kingdom,56.33,-5.46
11903,Craignure,United Kingdom,56.28,-5.42
11904,Corpach,United Kingdom,56.51,-5.70
11905,Fort William,United Kingdom,56.49,-5.70
11906,Glensanda,United Kingdom,56.34,-5.32
11907,Oban,United Kingdom,56.25,-5.28
11908,Port Ellen,United Kingdom,55.38,-6.12
11909,Crinan (Canal),United Kingdom,56.50,-5.34
11910,Campbeltown,United Kingdom,55.26,-5.36
11911,Lamlash Harbor,United Kingdom,55.32,-5.70
11912,Ardrishaig,United Kingdom,56.10,-5.27
11913,Rothesay Harbor,United Kingdom,55.50,-5.30
11914,Greenock,United Kingdom,55.57,-4.45
11915,Finnart Oil Terminal,United Kingdom,56.70,-4.50
11916,Bowling,United Kingdom,55.56,-4.29
11917,Old Kilpatrick,United Kingdom,55.55,-4.28
11918,Rothesay Dock,United Kingdom,55.54,-4.24
11919,Renfrew,United Kingdom,55.53,-4.23
11920,Glasgow,United Kingdom,55.52,-4.17
11921,Largs,United Kingdom,55.48,-4.52
11922,Hunterston,United Kingdom,55.45,-4.53
11923,Millport,United Kingdom,55.45,-4.55
11924,Ardrossan,United Kingdom,55.39,-4.49
11925,Troon,United Kingdom,55.33,-4.41
11926,Ayr,United Kingdom,55.28,-4.38
11927,Stranraer,United Kingdom,54.54,-5.20
11928,Bangor,United Kingdom,54.39,-5.40
11929,Douglas,United Kingdom,54.90,-4.28
11930,Ramsey,United Kingdom,54.19,-4.22
11931,Warren Point,United Kingdom,54.60,-6.15
11932,Ardglass,United Kingdom,54.16,-5.37
11933,Belfast,United Kingdom,54.37,-5.54
11934,Kilroot,United Kingdom,54.44,-5.43
11935,Larne,United Kingdom,54.51,-5.48
11936,Coleraine,United Kingdom,55.80,-6.40
11937,Londonderry,United Kingdom,55.00,-7.19
11938,Rathmullan,Ireland,55.60,-7.32
11939,Killybegs,Ireland,54.38,-8.27
11940,Sligo,Ireland,54.16,-8.28
11941,Lancaster,United Kingdom,54.30,-2.47
11942,Westport,Ireland,53.48,-9.32
11943,Drogheda,Ireland,53.43,-6.18
11944,Galway,Ireland,53.16,-9.30
11945,Limerick,Ireland,52.38,-8.37
11946,Foynes,Ireland,52.37,-9.70
11947,Tarbert,Ireland,52.35,-9.22
11948,Fenit,Ireland,52.16,-9.52
11949,Castletown Bearhaven,Ireland,51.39,-9.55
11950,Valentia,Ireland,51.56,-10.18
11951,Kilrush,Ireland,52.38,-9.30
11952,Bantry,Ireland,51.41,-9.27
11953,Cobh,Ireland,51.51,-8.18
11954,Cork,Ireland,51.51,-8.16
11955,New Ross,Ireland,52.23,-6.57
11956,Waterford,Ireland,52.16,-7.70
11957,Rosslare,Ireland,52.15,-6.20
11958,Dublin,Ireland,53.21,-6.15
11959,Greenore,Ireland,54.20,-6.80
11960,Silloth,United Kingdom,54.52,-3.24
11961,Workington,United Kingdom,54.34,-3.38
11962,Barrow In Furness,United Kingdom,54.70,-3.14
11963,Heysham,United Kingdom,54.20,-2.55
11964,Garlston,United Kingdom,53.21,-2.54
11965,Liverpool Bay Terminal,United Kingdom,53.32,-3.33
11966,Fleetwood,United Kingdom,53.55,-3.10
11967,Mostyn,United Kingdom,53.19,-3.16
11968,Liverpool,United Kingdom,53.25,-3.00
11969,Manchester,United Kingdom,53.29,-2.16
11970,Holyhead,United Kingdom,53.19,-4.38
11971,Caernarvon,United Kingdom,53.90,-4.16
11972,Fishguard,United Kingdom,52.10,-4.59
11973,Milford Haven,United Kingdom,51.43,-5.20
11974,Swansea,United Kingdom,51.37,-3.57
11975,Neath,United Kingdom,51.38,-3.50
11976,Port Talbot,United Kingdom,51.35,-3.49
11977,Barry,United Kingdom,51.24,-3.16
11978,Cardiff,United Kingdom,51.27,-3.10
11979,Newport,United Kingdom,51.33,-2.59
11980,Sharpness,United Kingdom,51.43,-2.29
11981,Avonmouth,United Kingdom,51.30,-2.43
11982,Bristol,United Kingdom,51.28,-2.38
11983,Bridgwater,United Kingdom,51.80,-3.00
11984,Watchet Harbor,United Kingdom,51.11,-3.20
11985,Bideford,United Kingdom,51.20,-4.12
11986,Padstow,United Kingdom,50.33,-4.56
11987,Hayle,United Kingdom,50.11,-5.25
11988,St. Mary'S (Scilly Isl.),United Kingdom,49.55,-6.19
11989,Newlyn,United Kingdom,50.60,-5.33
11990,Penzance,United Kingdom,50.70,-5.32
11991,Falmouth Harbour,United Kingdom,50.90,-5.40
11992,Mevagissey,United Kingdom,50.16,-4.47
11993,Charlestown,United Kingdom,50.20,-4.45
11994,Par,United Kingdom,50.21,-4.42
11995,Fowey Harbour,United Kingdom,50.20,-4.38
11996,Plymouth,United Kingdom,50.22,-4.90
11997,Dartmouth Harbour,United Kingdom,50.21,-3.37
11998,Brixham Harbour,United Kingdom,50.24,-3.31
11999,Torquay Harbour,United Kingdom,50.28,-3.32
12000,Teignmouth Harbour,United Kingdom,50.33,-3.30
12001,Bridport Harbour,United Kingdom,50.43,-2.46
12002,Portland Harbour,United Kingdom,50.35,-2.26
12003,Weymouth Harbour,United Kingdom,50.37,-2.27
12004,Poole Harbour,United Kingdom,50.41,-1.57
12005,Cowes Harbour,United Kingdom,50.46,-1.18
12006,Yarmouth Harbour,United Kingdom,50.42,-1.30
12007,Southampton,United Kingdom,50.54,-1.24
12008,Fawley Marine Terminal,United Kingdom,50.49,-1.20
12009,Portsmouth Harbour,United Kingdom,50.48,-1.60
12010,Littlehampton Harbour,United Kingdom,50.47,-0.32
12011,Shoreham Harbour,United Kingdom,50.49,-0.15
12012,Newhaven Harbour,United Kingdom,50.47,0.30
12013,Rye Harbour,United Kingdom,50.56,0.46
12014,Folkestone Harbour,United Kingdom,51.50,1.12
12015,Dover Harbor,United Kingdom,51.70,1.20
12016,Ramsgate,United Kingdom,51.20,1.25
12017,Dunkerque Port Est,France,51.30,2.23
12018,Dunkerque Port Ouest,France,51.40,2.21
12019,Gravelines,France,51.00,2.70
12020,Calais,France,50.58,1.51
12021,Boulogne-Sur-Mer,France,50.44,1.36
12022,Saint-Valery-Sur-Somme,France,50.11,1.37
12023,Le Treport,France,50.40,1.22
12024,Dieppe,France,49.56,1.50
12025,Fecamp,France,49.46,0.22
12026,Port Du Havre-Antifer,France,49.39,0.90
12027,Port Of Le Havre,France,49.29,0.70
12028,Port Of Rouen,France,49.27,1.40
12029,Honfleur,France,49.25,0.13
12030,Deauville,France,49.22,0.50
12031,Port De Caen,France,49.11,-0.21
12032,Ouistreham,France,49.17,-0.15
12033,Rade De Cherbourg,France,49.39,-1.38
12034,Alderney Harbour,United Kingdom,49.44,-2.12
12035,Saint Sampson,United Kingdom,49.29,-2.31
12036,Saint Peter Port,United Kingdom,49.27,-2.32
12037,Saint Helier Harbour,United Kingdom,49.11,-2.70
12038,Granville,France,48.50,-1.36
12039,Saint-Malo,France,48.39,-2.10
12040,Le Legue,France,48.32,-2.45
12041,Paimpol,France,48.47,-3.30
12042,Pontrieux,France,48.42,-3.90
12043,Treguier,France,48.47,-3.14
12044,Morlaix,France,48.35,-3.50
12045,Port De Roscoff-Bloscon,France,48.44,-3.59
12046,Rade De Brest,France,48.23,-4.30
12047,Concarneau,France,47.52,-3.55
12048,Lorient,France,47.45,-3.21
12049,St Nazaire,France,47.17,-2.12
12050,Montoir,France,47.18,-2.80
12051,Donges,France,47.18,-2.40
12052,Nantes,France,47.12,-1.34
12053,Les Sables D' Olonne,France,46.30,-1.48
12054,La Pallice,France,46.10,-1.13
12055,La Rochelle,France,46.90,-1.90
12056,Rochefort,France,45.56,-0.57
12057,Tonnay Charente,France,45.56,-0.54
12058,Le Verdon,France,45.33,-1.30
12059,Pauillac,France,45.12,-0.45
12060,Blaye,France,45.80,-0.40
12061,Ambes,France,45.10,-0.32
12062,Bordeaux,France,44.52,-0.34
12063,Bayonne,France,43.30,-1.28
12064,Puerto De Pasajes,Spain,43.20,-1.56
12065,Bermeo,Spain,43.25,-2.43
12066,Puerto De Bilbao,Spain,43.21,-3.30
12067,Santander,Spain,43.28,-3.47
12068,Gijon,Spain,43.33,-5.40
12069,Aviles,Spain,43.36,-5.56
12070,Ribadeo,Spain,43.32,-7.20
12071,San Ciprian,Spain,43.42,-7.26
12072,Ferrol,Spain,43.29,-8.14
12073,La Coruna,Spain,43.22,-8.24
12074,Villagarcia De Arosa,Spain,42.36,-8.46
12075,Marin,Spain,42.24,-8.42
12076,Vigo,Spain,42.14,-8.43
12077,Viana Do Castelo,Portugal,41.42,-8.50
12078,Porto De Leixoes,Portugal,41.11,-8.42
12079,Douro,Portugal,41.90,-8.40
12080,Aveiro,Portugal,40.39,-8.39
12081,Figueira Da Foz,Portugal,40.90,-8.51
12082,Lisboa,Portugal,38.42,-9.10
12083,Setubal,Portugal,38.31,-8.54
12084,Sines,Portugal,37.57,-8.52
12085,Lagos,Portugal,37.60,-8.37
12086,Faro,Portugal,37.20,-7.56
12087,Vila Real De S Antonio,Portugal,37.11,-7.24
12088,Horta,Portugal,38.32,-28.38
12089,Lajes,Portugal,38.24,-28.16
12090,Angra Do Heroismo,Portugal,38.39,-27.13
12091,Praia De Vitoria,Portugal,38.43,-27.30
12092,Ponta Delgada,Portugal,37.44,-25.40
12093,Vila Do Porto,Portugal,36.56,-25.90
12094,Funchal,Portugal,32.38,-16.55
12095,Santa Cruz De La Palma,Spain,28.41,-17.45
12096,Santa Cruz De Tenerife,Spain,28.28,-16.14
12097,Las Palmas,Spain,28.90,-15.25
12098,Puerto Del Rosario,Spain,28.30,-13.51
12099,Arrecife,Spain,28.57,-13.32
12100,Huelva,Spain,37.15,-6.57
12101,Sevilla,Spain,37.22,-6.00
12102,Rota,Spain,36.37,-6.20
12103,Cadiz,Spain,36.32,-6.18
12104,Algeciras,Spain,36.80,-5.26
12105,Europa Point,Gibraltar,36.80,-5.21
12106,Malaga,Spain,36.43,-4.25
12107,Motril,Spain,36.45,-3.31
12108,Adra,Spain,36.44,-3.20
12109,Almeria,Spain,36.50,-2.28
12110,Puerto De Carboneras,Spain,37.00,-1.53
12111,Puerto De Garrucha,Spain,37.11,-1.49
12112,Aguilas,Spain,37.24,-1.34
12113,Hornillo,Spain,37.24,-1.33
12114,Cartagena,Spain,37.35,-0.59
12115,Islas Hormigas,Spain,37.39,-0.39
12116,Torrevieja,Spain,37.58,-0.41
12117,Alicante,Spain,38.20,-0.29
12118,Puerto De Gandia,Spain,39.00,-0.90
12119,Valencia,Spain,39.27,-0.19
12120,Sagunto,Spain,39.39,-0.13
12121,Burriana,Spain,39.53,-0.30
12122,El Grao,Spain,39.58,0.10
12123,Tarragona,Spain,41.60,1.14
12124,Villanueva Y Geltru,Spain,41.14,1.44
12125,Barcelona,Spain,41.21,2.10
12126,San Feliu De Guixols,Spain,41.47,3.20
12127,Palamos,Spain,41.50,3.70
12128,Las Hormigas,Spain,41.52,3.11
12129,Rosas,Spain,42.16,3.11
12130,Ibiza,Spain,38.54,1.27
12131,Palma De Mallorca,Spain,39.34,2.38
12132,Puerto De Alcudia,Spain,39.50,3.80
12133,Mahon,Spain,39.53,4.16
12134,Port-Vendres,France,42.31,3.70
12135,Port-La-Nouvelle,France,43.10,3.40
12136,Sete,France,43.24,3.42
12137,Port Saint Louis Du Rhone,France,43.23,4.49
12138,Fos,France,43.25,4.53
12139,Port-De-Bouc,France,43.24,4.59
12140,Marseille,France,43.19,5.22
12141,Toulon,France,43.60,5.55
12142,Saint-Tropez,France,43.16,6.38
12143,Saint-Raphael,France,43.25,6.46
12144,Cannes,France,43.33,7.10
12145,Antibes,France,43.35,7.80
12146,Nice,France,43.42,7.17
12147,Villefranche,France,43.42,7.19
12148,Monaco,Monaco,43.44,7.25
12149,Bastia,France,42.42,9.27
12150,Porto Vecchio,France,41.35,9.17
12151,Bonifacio,France,41.23,9.10
12152,Port De Propriano,France,41.41,8.54
12153,Port D' Ajaccio,France,41.55,8.45
12154,Calvi,France,42.34,8.45
12155,L'Ile Rousse,France,42.38,8.56
12156,La Maddalena,Italy,41.12,9.25
12157,Olbia,Italy,40.55,9.30
12158,Arbatax,Italy,39.56,9.42
12159,Cagliari,Italy,39.13,9.70
12160,Sarroch Oil Terminal,Italy,39.50,9.20
12161,Porto Ponte Romano,Italy,39.30,8.28
12162,Carloforte,Italy,39.90,8.19
12163,Porto Vesme,Italy,39.12,8.24
12164,Porto Di Oristano,Italy,39.52,8.33
12165,Porto Torres,Italy,40.50,8.24
12166,San Remo,Italy,43.49,7.47
12167,Imperia,Italy,43.53,8.20
12168,Rada Di Vado,Italy,44.16,8.26
12169,Savona,Italy,44.19,8.30
12170,Oristano,Italy,39.52,8.33
12171,Genova,Italy,44.24,8.56
12172,La Spezia,Italy,44.60,9.50
12173,Marina Di Carrara,Italy,44.20,10.20
12174,Livorno,Italy,43.33,10.19
12175,Vada,Italy,43.21,10.27
12176,Portoferraio,Italy,42.49,10.20
12177,Portovecchio Di Piombino,Italy,42.56,10.33
12178,Porto Santo Stefano,Italy,42.26,11.70
12179,Civitavecchia,Italy,42.60,11.47
12180,Fiumicino,Italy,41.46,12.14
12181,Anzio,Italy,41.27,12.38
12182,Gaeta,Italy,41.12,13.35
12183,Pozzuoli,Italy,40.49,14.70
12184,Bagnoli,Italy,40.49,14.10
12185,Napoli,Italy,40.51,14.16
12186,Torre Annunziata,Italy,40.45,14.27
12187,Castellammare Di Stabia,Italy,40.42,14.29
12188,Salerno,Italy,40.40,14.45
12189,Vibo Valentia Marina,Italy,38.43,16.80
12190,Reggio Di Calabria,Italy,38.70,15.39
12191,Messina,Italy,38.12,15.34
12192,Milazzo,Italy,38.13,15.15
12193,Gioia Tauro,Italy,38.25,15.54
12194,Termini Imerese,Italy,37.59,13.42
12195,Porto Di Palermo,Italy,38.80,13.22
12196,Trapani,Italy,38.10,12.30
12197,Marsala,Italy,37.47,12.26
12198,Mazara Del Vallo,Italy,37.39,12.35
12199,Porto Empedocle,Italy,37.17,13.32
12200,Licata,Italy,37.60,13.56
12201,Gela,Italy,37.40,14.15
12202,Pozzallo,Italy,36.43,14.51
12203,Siracusa,Italy,37.30,15.17
12204,Melilli Oil Terminal,Italy,37.70,15.15
12205,Augusta,Italy,37.13,15.14
12206,Catania,Italy,37.30,15.60
12207,Lipari,Italy,38.29,14.58
12208,Valletta Harbors,Malta,35.54,14.31
12209,Marsaxlokk,Malta,35.49,14.33
12210,Crotone,Italy,39.50,17.80
12211,Taranto,Italy,40.28,17.12
12212,Gallipoli,Italy,40.30,17.59
12213,Otranto,Italy,40.90,18.30
12214,Brindisi,Italy,40.39,17.59
12215,Torre Del Greco,Italy,40.47,14.22
12216,Monopoli,Italy,40.57,17.18
12217,Bari,Italy,41.80,16.52
12218,Molfetta,Italy,41.13,16.36
12219,Porto Di Barletta,Italy,41.19,16.17
12220,Manfredonia,Italy,41.37,15.55
12221,Vasto,Italy,42.70,14.43
12222,Ortona,Italy,42.21,14.25
12223,Pescara,Italy,42.28,14.13
12224,Ancona,Italy,43.37,13.30
12225,Porto Di Corsini,Italy,44.30,12.17
12226,Porto Di Chioggia,Italy,45.14,12.18
12227,Porto Di Malamocco,Italy,45.20,12.19
12228,Porto Di Lido-Venezia,Italy,45.25,12.26
12229,Monfalcone,Italy,45.47,13.33
12230,Trieste,Italy,45.39,13.46
12231,Muggia,Italy,45.36,13.46
12232,Koper,Slovenia,45.33,13.44
12233,Piran,Slovenia,45.32,13.34
12234,Umag,Croatia,45.26,13.31
12235,Rovinj,Croatia,45.50,13.38
12236,Pula,Croatia,44.53,13.48
12237,Zaliv Rasa,Croatia,45.30,14.40
12238,Brsica,Croatia,45.20,14.30
12239,Rijeka Luka,Croatia,45.20,14.26
12240,Bakar,Croatia,45.18,14.32
12241,Omisalj,Croatia,45.13,14.33
12242,Senj,Croatia,44.59,14.54
12243,Zadar,Croatia,44.70,15.13
12244,Sibenik,Croatia,43.44,15.53
12245,Split,Croatia,43.30,16.26
12246,Dugi Rat,Croatia,43.27,16.39
12247,Ploce,Croatia,43.30,17.26
12248,Neum,Bosnia and Herzegovina,42.55,17.36
12249,Korcula,Croatia,42.56,17.80
12250,Dubrovnik,Croatia,42.40,18.50
12251,Risan,Montenegro,42.31,18.42
12252,Kotor,Montenegro,42.25,18.46
12253,Tivat,Montenegro,42.26,18.42
12254,Bar,Montenegro,42.50,19.50
12255,Shengjin,Albania,41.49,19.36
12256,Durres,Albania,41.19,19.27
12257,Vlores,Albania,40.28,19.30
12258,Kerkira,Greece,39.37,19.56
12259,Preveza,Greece,38.57,20.45
12260,Argostolion,Greece,38.11,20.31
12261,Mesolongion,Greece,38.22,21.25
12262,Itea,Greece,38.26,22.25
12263,Aiyion,Greece,38.15,22.50
12264,Patrai,Greece,38.15,21.44
12265,Katakolon,Greece,37.39,21.19
12266,Pilos,Greece,36.54,21.40
12267,Kalamata,Greece,37.10,22.70
12268,Yithion,Greece,36.45,22.34
12269,Navplio,Greece,37.34,22.48
12270,Spetses,Greece,37.16,23.10
12271,Lavrio,Greece,37.42,24.40
12272,Megara Oil Terminal,Greece,37.58,23.24
12273,Ayios Nikolaos,Greece,37.59,23.32
12274,Elevsis,Greece,38.20,23.33
12275,Pakhi Oil Terminal,Greece,37.58,23.23
12276,Perama,Greece,37.58,23.34
12277,Piraievs,Greece,37.56,23.39
12278,Ormos Mikro Vathi,Greece,38.26,23.36
12279,Dhiavlos Steno,Greece,38.27,23.36
12280,Chalkis,Greece,38.28,23.36
12281,Ormos Aliveriou,Greece,38.23,24.30
12282,Astakos,Greece,38.29,21.60
12283,Aspropirgos,Greece,38.20,23.36
12284,Porthmos Evripou,Greece,38.28,23.35
12285,Larimna,Greece,38.34,23.17
12286,Kymassi,Greece,38.50,23.28
12287,Achladi,Greece,38.54,22.49
12288,Stilis,Greece,38.55,22.37
12289,Tsingeli,Greece,39.10,22.51
12290,Volos,Greece,39.22,22.57
12291,Miliana,Greece,39.10,23.13
12292,Thessaloniki,Greece,40.38,22.56
12293,Yerakini,Greece,40.16,23.28
12294,Stratoni,Greece,40.31,23.50
12295,Kavala,Greece,40.56,24.24
12296,Lagos,Greece,41.00,25.80
12297,Alexandroupoli,Greece,40.50,25.53
12298,Mitilini,Greece,39.60,26.34
12299,Plomarion,Greece,38.59,26.22
12300,Vrakhonisis Kallonis,Greece,39.50,26.50
12301,Khios,Greece,38.22,26.80
12302,Neon Karlovas,Greece,37.48,26.41
12303,Samos,Greece,37.45,26.58
12304,Pithagorion,Greece,37.41,26.57
12305,Gavrio,Greece,37.53,24.44
12306,Andros,Greece,37.50,24.57
12307,Mikonos,Greece,37.27,25.20
12308,Limin Sirou,Greece,37.26,24.57
12309,Nisos Naxos,Greece,37.60,25.22
12310,Milos,Greece,36.43,24.27
12311,Akra Kavonisi,Greece,35.31,23.38
12312,Soudha,Greece,35.29,24.11
12313,Rethimnon,Greece,35.22,24.28
12314,Iraklion,Greece,35.21,25.90
12315,Sitia,Greece,35.13,26.80
12316,Ayios Nikolaos,Greece,35.12,25.43
12317,Kali Limenes,Greece,34.56,24.50
12318,Rodhos,Greece,36.27,28.14
12319,Limin Kos,Greece,36.54,27.17
12320,Kalimnos,Greece,36.57,26.59
12321,Lakki,Greece,37.80,26.51
12322,Aliaga,Turkey,38.50,26.56
12323,Gemlik,Turkey,40.25,29.70
12324,Eceabat,Turkey,40.11,26.22
12325,Gelibolu,Turkey,40.24,26.40
12326,Borusan Fertilizer Jetty,Turkey,40.25,29.60
12327,Ambarli,Turkey,40.58,28.42
12328,Tekirdag,Turkey,40.59,27.31
12329,Istanbul,Turkey,41.10,28.58
12330,Defterdar Burnu,Turkey,41.30,29.20
12331,Istinye,Turkey,41.70,29.30
12332,Burgas,Bulgaria,42.29,27.29
12333,Varna,Bulgaria,43.11,27.58
12334,Mangalia,Romania,43.49,28.35
12335,Basarabi,Romania,44.10,28.26
12336,Constanta,Romania,44.10,28.39
12337,Medgidia,Romania,44.15,28.16
12338,Danube-Black Sea Canal,Romania,44.16,28.11
12339,Cernavoda,Romania,44.20,28.30
12340,Midia,Romania,44.21,28.40
12341,Sulina,Romania,45.10,29.40
12342,Tulcea,Romania,45.10,28.49
12343,Braila,Romania,45.15,27.59
12344,Galati,Romania,45.25,28.50
12345,Izmayil,Ukraine,45.20,28.51
12346,Illichivsk,Ukraine,46.18,30.39
12347,Odesa,Ukraine,46.29,30.44
12348,Yuzhnyy,Ukraine,46.36,31.10
12349,Mykolayiv,Ukraine,46.57,31.59
12350,Port Oktyabrsk,Ukraine,46.50,31.56
12351,Dnipro-Buzkyy,Ukraine,46.44,31.53
12352,Kherson,Ukraine,46.37,32.36
12353,Belgorod-Dnestrovsky,Ukraine,46.11,30.22
12354,Skadovs'K,Ukraine,46.60,32.55
12355,Khorly,Ukraine,46.50,33.17
12356,Chornomors Ke,Ukraine,45.31,32.42
12357,Ust-Dunaisk,Ukraine,45.28,29.42
12358,Yevpatoriya,Ukraine,45.12,33.23
12359,Sevastopol,Ukraine,44.37,33.32
12360,Balaklava,Ukraine,44.30,33.36
12361,Yalta,Ukraine,44.29,34.10
12362,Alushta,Ukraine,44.41,34.25
12363,Sudak,Ukraine,44.51,34.59
12364,Feodosiya,Ukraine,45.10,35.26
12365,Kerch,Ukraine,45.21,36.29
12366,Reni,Ukraine,45.26,28.18
12367,Henichesk,Ukraine,46.10,34.49
12368,Kyrylivka,Ukraine,46.21,35.22
12369,Berdyansk,Ukraine,46.45,36.47
12370,Mariupol,Ukraine,47.50,37.34
